Riesgo->F:ISO_3166_1_alpha2_to_lugar(lugar);A:peligro(200);probabilidad;texto;text;A:fechaActivacion(2017-07-27);A:caducidad(-1);A:formulaDisipacion(Homogenea)
AF;Probable;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, sensiblemnte por encima de la media de los países del mundo.  Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 11 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one death toll per homicide per one hundred thousand inhabitants, which is significantly above the average in the world.
AL;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 62 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
DZ;Probably_not;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes sensiblemente por debajo de la media de los países del mundo.  Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 79 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide for every one hundred thousand inhabitants sensibly below the average of the countries of the world.
AD;Probably_not;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes sensiblemente por debajo de la media de los países del mundo.  Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 87 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide for every one hundred thousand inhabitants sensibly below the average of the countries of the world.
AO;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 46 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
AG;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 41 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
AR;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 42 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
AM;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 45 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
AU;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 72 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
AT;Probably_not;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes sensiblemente por debajo de la media de los países del mundo.  Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 83 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide for every one hundred thousand inhabitants sensibly below the average of the countries of the world.
AZ;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 50 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
BH;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 60 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
BD;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 55 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
BB;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 30 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
BY;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 32 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
BE;Fifty_fifty;El país tiene una de las tasas de muerte por homicidio por cada cien mil habitantes, que se encuentra en la media del resto de países del mundo. Según estudio elaborado por la Asamblea General de la ONU, dentro de los Objetivos de Desarrollo Sostenible (SDGs), estableció en 2015 para este país, un indicador de Violencia de 69 sobre 100, siendo 0 el peor resultado y 100 el mejor.;The country has one of the death rates per homicide per one hundred thousand inhabitants, that is in the average of the rest of countries of the world.
